Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Cluster,Cluster Label
13,98,0,2,1,5,89,0,1,1,0,2,1,0,3,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,79,2,2,0,9,74,2,1,1,2,2,1,1,4,0,1,2,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
30,62,2,0,1,6,63,2,1,2,1,0,1,2,4,0,1,1,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,89,0,2,0,6,82,0,1,2,2,2,1,0,4,0,0,1,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
13,73,2,0,1,7,60,0,1,0,0,0,1,1,3,0,0,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
27,86,2,2,0,6,74,2,1,2,0,0,0,1,3,0,1,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,71,2,2,1,8,60,1,1,1,2,0,1,1,4,0,1,1,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
14,83,2,0,1,8,88,1,1,0,0,2,1,0,2,1,1,1,1,65,2,
21,91,2,2,1,6,66,0,1,0,2,2,1,2,2,1,0,0,0,68,3,
14,97,2,1,0,7,72,0,1,1,1,1,1,1,3,0,1,2,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
27,70,1,1,1,7,88,2,0,1,0,2,1,1,3,0,1,2,1,65,2,
26,73,0,0,1,8,83,1,1,2,2,2,1,2,4,0,0,2,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,79,1,2,1,6,70,2,1,3,2,0,1,0,4,0,2,1,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,97,2,2,1,6,54,2,0,2,0,2,1,1,2,0,0,2,1,70,2,
20,64,0,1,1,6,50,0,1,0,1,2,0,1,2,0,1,2,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
13,65,2,0,0,5,87,1,1,1,2,2,1,2,2,1,1,1,0,61,1,
23,80,0,0,1,6,97,2,1,0,2,2,0,1,3,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,74,2,2,1,8,54,0,1,2,1,1,1,1,2,0,1,1,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,66,0,0,0,9,62,2,1,2,0,2,1,1,4,0,1,1,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
22,85,0,2,0,6,66,1,1,0,1,2,0,2,4,0,0,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,98,2,0,1,4,73,2,1,2,2,1,0,2,1,0,1,0,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,100,2,1,0,7,76,1,1,1,2,2,0,1,3,0,2,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
27,75,1,2,0,10,86,2,0,3,2,2,0,2,6,0,2,2,0,69,1,
34,84,2,0,1,6,95,2,1,1,1,2,0,1,3,0,2,0,1,73,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,94,2,2,1,7,73,2,1,1,2,2,0,2,5,0,0,2,0,71,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
15,65,1,0,1,5,87,2,1,0,1,0,0,1,4,0,1,2,0,63,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
11,88,0,2,1,7,56,1,1,2,2,2,1,1,2,0,0,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,76,0,1,1,7,66,1,1,1,1,0,0,2,4,0,2,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,76,2,1,1,5,85,2,1,1,2,1,1,1,3,0,1,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,63,0,0,1,5,95,2,1,2,0,0,1,2,3,0,0,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,88,2,0,1,5,94,0,1,4,2,2,0,2,6,0,0,1,1,72,2,
13,70,2,0,1,6,66,2,1,1,2,2,1,0,4,0,1,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
25,72,2,0,1,8,62,2,1,2,1,2,1,2,2,0,1,2,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
25,65,1,2,0,6,64,2,1,1,2,2,0,0,4,0,0,2,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
11,95,2,2,1,9,64,0,1,4,1,2,1,2,4,0,1,1,1,68,2,
30,80,0,0,0,6,54,0,1,1,0,2,1,2,3,0,1,1,0,71,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
23,83,2,1,1,7,57,2,0,2,2,0,1,2,4,0,1,1,0,67,3,
28,83,2,1,0,8,61,2,1,1,1,2,0,0,5,1,2,2,1,67,0,
12,76,2,2,1,9,50,2,1,2,2,0,1,0,3,0,0,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
12,68,0,1,0,6,52,1,1,5,0,0,1,1,3,0,0,2,1,63,0,
19,90,0,0,0,8,85,2,1,2,2,2,1,1,4,0,0,2,1,72,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,65,1,2,1,6,81,1,1,2,1,2,1,1,2,0,1,2,0,63,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
31,64,0,2,0,10,97,1,1,2,2,2,0,0,4,0,1,0,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
24,88,1,2,1,5,70,2,0,1,1,2,0,2,2,0,2,2,1,68,2,
19,68,1,0,1,8,72,0,1,2,1,0,0,1,3,0,0,0,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,72,2,0,0,9,53,2,1,4,2,2,1,0,3,0,2,2,1,65,0,
27,79,2,1,1,5,58,0,1,2,2,2,0,1,1,0,2,0,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
14,78,2,0,1,8,85,2,1,2,1,2,0,0,4,0,1,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
30,88,2,2,1,6,62,0,1,4,1,2,0,2,5,0,0,0,0,73,3,
18,85,1,2,1,10,89,2,1,1,0,2,0,2,3,0,1,2,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
30,86,2,0,0,4,85,0,1,2,2,2,0,1,5,1,2,0,1,72,0,
24,89,2,2,1,5,87,2,0,3,0,2,1,1,0,0,1,2,0,70,3,
19,72,2,2,1,5,85,0,1,1,1,2,0,1,4,0,0,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,73,1,2,1,5,85,0,1,3,2,2,1,2,1,0,0,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
18,78,1,1,1,8,77,2,1,2,2,0,0,1,4,0,0,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,72,0,1,1,10,84,1,1,2,1,2,1,0,2,0,1,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,99,0,1,1,9,76,0,1,2,1,2,1,1,5,0,0,0,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,93,1,2,1,7,60,2,1,1,2,2,1,2,1,0,1,1,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,60,2,2,1,6,70,2,1,2,1,2,1,1,3,1,2,2,0,63,3,
7,62,0,2,1,8,51,1,1,0,2,1,1,2,3,0,0,1,1,58,2,
14,65,0,2,0,7,63,2,1,2,1,2,1,1,3,0,1,1,1,61,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
13,81,2,0,0,6,53,1,1,2,1,2,1,2,4,0,1,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
10,94,0,1,0,5,71,2,1,1,0,2,1,2,3,0,1,1,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
9,89,1,0,1,7,91,2,1,1,0,1,1,1,3,0,2,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
12,69,0,1,0,7,70,2,1,1,2,2,0,2,4,0,1,2,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
16,76,2,0,1,6,63,0,1,0,1,2,1,2,1,0,1,2,0,86,3,
32,80,0,2,0,6,77,1,1,0,2,2,1,1,5,0,0,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,92,2,2,1,8,79,2,1,1,1,2,1,2,3,0,2,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,94,2,2,0,8,88,2,1,1,2,2,1,2,3,0,0,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,96,0,1,0,10,90,0,1,2,1,2,1,1,3,1,0,1,1,71,0,
21,80,0,0,1,9,85,1,1,1,0,2,1,0,3,0,0,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,88,2,0,1,5,50,2,0,2,1,2,1,1,5,0,1,1,1,67,2,
13,64,2,1,1,7,50,0,1,0,2,1,1,2,4,0,1,2,1,60,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
29,83,0,0,0,5,99,2,1,0,2,0,1,1,4,0,0,2,0,73,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
31,70,0,1,1,4,63,0,1,1,2,2,1,1,2,1,1,2,0,67,3,
10,77,1,0,1,10,64,0,1,1,1,2,0,0,3,1,0,2,0,62,3,
14,85,2,0,0,9,87,0,1,0,2,2,1,0,3,0,0,2,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
18,70,0,1,0,6,79,2,1,1,2,0,1,2,2,0,0,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
14,62,2,2,0,9,73,2,1,1,1,2,1,1,6,0,1,2,1,61,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,60,0,2,1,9,56,1,0,0,1,2,0,0,4,0,1,1,0,61,3,
16,61,0,2,0,4,54,1,1,1,1,2,0,1,2,0,1,2,0,60,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
33,60,0,0,0,8,85,1,1,4,1,1,1,0,3,0,1,2,1,68,0,
27,64,0,2,1,6,56,1,1,0,1,0,1,1,5,0,0,1,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,70,0,0,1,8,72,1,1,3,2,1,1,1,1,0,2,1,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
26,69,0,1,0,10,87,1,1,2,2,1,1,2,2,0,2,2,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
27,99,0,2,0,9,96,1,1,0,0,2,0,2,2,0,0,1,1,74,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,72,1,2,0,7,94,1,1,4,2,2,1,2,2,0,1,0,0,64,1,
15,65,2,0,1,9,93,1,1,2,1,1,0,1,3,0,0,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,82,2,1,1,4,68,2,1,2,1,0,1,1,3,0,1,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
25,94,0,0,0,8,96,0,1,6,2,2,1,0,3,1,1,0,0,74,1,
21,87,2,2,1,8,84,0,1,1,1,1,0,2,2,0,0,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
11,72,1,2,0,8,94,0,1,1,1,1,1,2,2,0,1,2,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,89,0,0,1,8,52,1,1,2,2,2,1,0,3,0,0,1,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,89,0,2,1,8,71,2,1,1,2,2,1,0,1,0,2,0,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
32,87,0,2,1,4,91,2,1,2,0,2,1,1,2,0,1,1,0,74,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
12,95,2,2,0,7,70,2,1,4,2,0,1,2,3,0,1,0,1,68,0,
23,95,2,2,1,6,94,0,1,2,2,2,1,1,3,0,1,2,1,73,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
29,83,2,1,0,8,62,1,1,4,0,2,1,0,5,0,0,2,1,70,0,
34,77,2,0,0,9,52,2,1,0,2,2,0,1,4,0,1,1,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
18,86,2,2,1,6,88,2,1,2,2,0,1,1,2,0,0,0,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,93,2,0,0,5,81,0,1,2,1,2,0,0,1,0,0,2,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,60,1,2,0,7,72,1,1,3,0,2,1,1,2,0,0,2,0,64,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
21,100,2,2,0,5,92,1,1,3,1,1,1,2,3,1,2,2,1,71,0,
19,67,2,2,0,7,91,2,1,1,1,0,1,1,3,0,1,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
23,79,1,2,1,7,66,0,1,1,0,2,0,2,3,0,2,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
5,95,2,0,1,8,92,1,1,1,1,0,0,1,2,0,0,2,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
24,69,2,0,1,7,67,2,1,2,2,0,1,0,4,0,2,0,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,79,2,1,1,7,81,1,1,2,2,2,1,1,4,0,1,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,65,2,0,1,9,60,1,1,1,1,2,1,1,3,0,2,1,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
32,76,2,2,0,7,63,2,1,0,2,1,1,2,3,0,1,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
16,67,0,0,1,6,72,2,1,1,1,0,1,2,3,0,2,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
18,75,2,2,1,7,66,0,1,1,0,0,1,2,4,0,1,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
32,75,2,1,1,6,56,2,1,3,2,2,1,1,2,0,0,1,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
15,100,0,2,1,5,74,2,1,2,0,2,0,1,3,0,2,2,1,72,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,100,2,2,0,5,76,1,1,3,1,0,0,1,3,0,2,1,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
19,65,1,0,0,9,58,1,1,3,2,2,1,0,4,0,1,1,0,62,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
25,89,2,1,1,6,59,2,1,2,1,2,1,1,2,0,0,2,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,62,2,1,1,7,51,1,1,0,1,2,0,2,4,0,1,2,0,61,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
12,61,2,1,1,7,52,1,1,2,1,2,1,2,2,0,1,1,0,58,3,
17,64,1,2,0,7,68,2,1,5,2,2,0,1,3,0,1,2,1,63,0,
16,99,0,2,0,9,57,0,0,4,2,2,1,2,3,0,0,2,0,71,1,
20,98,1,2,1,7,96,1,0,1,1,0,1,2,3,0,0,2,0,70,3,
23,68,0,2,0,6,60,2,1,1,1,2,1,1,3,0,1,2,0,64,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
23,66,0,1,0,6,53,1,1,2,2,2,1,2,1,0,0,0,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
9,70,0,2,1,8,70,1,1,1,2,2,1,2,3,0,0,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
26,81,0,1,0,8,60,0,1,2,1,0,1,2,5,0,2,2,0,71,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
22,83,1,0,1,8,53,2,0,0,1,1,1,0,2,0,2,2,0,65,3,
28,69,0,0,0,7,88,1,1,2,1,2,1,1,2,0,1,1,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,90,2,0,1,5,78,0,0,1,2,2,0,1,3,0,1,1,1,70,2,
27,72,0,0,1,8,53,2,1,3,2,1,1,1,3,0,1,0,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,97,2,0,0,7,73,2,0,3,1,2,0,0,1,0,1,1,1,69,0,
28,86,2,2,1,7,52,2,1,0,2,2,1,2,5,0,0,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,77,0,2,0,5,68,1,1,0,0,0,0,2,3,1,1,2,1,67,0,
19,92,1,0,1,6,68,2,1,2,2,2,1,1,2,0,1,2,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
25,72,2,2,1,8,87,1,1,3,2,1,1,2,3,0,2,1,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,74,0,2,0,8,95,2,1,2,1,2,1,0,2,0,0,0,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
12,97,2,0,1,7,57,1,1,0,1,2,0,2,4,0,0,1,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
12,67,2,0,1,8,77,2,1,2,1,0,0,2,3,0,0,2,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,62,0,2,0,9,51,2,1,2,1,2,1,1,2,0,1,2,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,78,1,0,0,8,91,2,0,1,2,1,0,0,5,0,2,2,0,67,1,
16,92,2,0,1,8,68,2,1,1,2,0,1,2,2,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,91,0,2,1,6,53,0,1,1,2,2,1,2,3,0,2,2,0,71,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
30,97,2,0,1,6,66,0,1,1,2,2,0,1,2,0,0,2,1,74,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,81,2,0,1,9,64,0,1,2,0,1,1,2,3,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
13,64,1,1,0,6,88,2,1,1,2,2,1,1,2,0,0,1,0,59,1,
19,84,1,2,1,8,56,2,1,0,1,2,0,1,3,1,1,2,1,64,2,
15,91,1,2,0,10,78,1,1,2,2,0,1,1,3,0,1,2,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
18,64,2,2,1,8,90,2,1,1,1,2,1,1,3,0,1,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,67,1,0,1,7,87,2,1,5,1,1,1,2,2,0,0,2,1,66,2,
17,60,2,2,1,5,97,2,1,1,2,2,0,0,4,0,0,0,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
12,84,1,2,0,7,50,2,1,3,0,0,1,1,3,0,1,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
19,95,0,0,1,9,68,2,1,3,0,2,1,2,4,0,0,0,1,73,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,87,0,0,1,7,68,0,1,1,2,0,1,2,2,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
2,99,2,1,1,9,52,1,1,0,2,2,1,1,4,0,1,2,1,62,2,
32,63,2,0,0,8,91,2,0,2,0,1,1,2,5,1,1,2,0,68,1,
27,96,0,1,1,7,84,2,1,1,0,2,1,1,3,0,0,2,1,74,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,93,2,2,0,7,76,1,1,2,2,2,0,1,4,0,1,2,0,96,1,
20,73,0,0,0,5,70,0,1,1,1,0,1,0,2,0,1,1,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
13,99,1,0,1,6,95,2,0,0,1,2,1,2,4,0,2,2,1,69,2,
30,72,0,0,1,6,63,2,1,1,1,2,1,1,3,0,2,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
31,96,2,1,1,8,67,2,1,2,2,2,0,1,3,0,0,2,1,73,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,95,1,1,0,7,98,1,1,1,1,0,1,2,2,0,1,2,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
26,90,0,0,1,9,53,2,1,1,1,2,0,1,4,0,1,0,1,71,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,83,0,1,1,7,89,1,0,0,1,1,1,1,2,0,0,1,0,65,3,
12,65,2,1,1,6,86,2,1,1,2,2,1,2,3,0,2,2,0,62,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,74,1,2,0,6,55,0,1,3,1,2,1,2,2,0,0,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,92,2,2,0,7,99,2,1,1,2,2,1,1,2,0,0,0,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
19,90,1,1,1,6,51,0,1,1,1,2,1,0,3,1,2,2,1,65,2,
19,96,2,0,1,5,67,2,1,4,0,2,0,1,1,0,1,1,1,72,2,
20,61,0,0,1,9,54,2,1,2,0,2,0,2,4,0,2,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,92,2,1,0,7,53,2,1,2,2,0,0,2,2,0,0,0,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
14,98,1,2,0,7,98,2,0,0,2,0,1,2,3,0,1,2,1,68,0,
16,92,2,2,0,6,86,1,0,2,2,2,0,1,3,1,0,2,0,66,1,
12,65,2,0,1,5,75,0,1,0,0,2,0,0,2,0,1,1,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
26,63,2,2,1,7,55,2,1,2,2,0,1,1,4,0,1,0,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
7,61,1,0,1,4,76,0,1,1,2,2,0,2,5,0,1,0,0,60,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
27,85,0,2,1,8,66,2,1,2,1,0,0,1,4,1,1,1,1,70,2,
28,85,2,2,1,6,64,1,1,1,1,2,1,1,1,0,1,1,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,99,2,0,1,7,81,1,1,1,2,2,1,1,3,0,2,2,1,72,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
4,76,2,2,1,8,90,2,1,2,0,2,1,2,2,0,1,1,0,63,3,
18,73,2,0,1,7,72,1,1,1,2,2,0,1,1,1,1,1,1,63,2,
20,85,1,2,1,5,75,1,1,1,2,2,1,1,2,0,0,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,97,2,2,0,5,56,1,1,2,0,2,1,2,3,0,1,2,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
29,92,0,2,1,4,91,1,1,1,0,0,1,1,4,0,1,2,0,75,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
24,77,1,2,0,8,92,0,1,0,0,2,1,1,3,0,1,1,1,67,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
14,85,0,0,1,5,77,2,1,2,1,0,1,2,3,0,1,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
10,94,1,2,0,9,59,1,1,0,2,2,1,2,2,0,2,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
18,80,1,0,1,8,75,2,0,2,2,2,1,0,4,0,1,2,1,65,2,
19,69,2,2,1,7,55,1,1,1,1,2,1,2,4,0,0,2,0,63,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,67,1,2,0,6,88,2,1,2,2,2,0,1,4,0,1,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
17,60,2,1,0,6,66,2,1,0,1,2,1,2,2,0,1,0,0,58,1,
23,89,0,0,1,6,66,1,1,0,1,0,0,2,3,0,1,1,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
32,64,1,1,1,6,97,2,1,1,2,1,1,1,5,0,0,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
25,70,2,1,0,9,71,2,0,2,1,2,1,0,2,0,0,2,0,63,1,
20,72,2,1,1,6,89,1,1,1,1,2,0,0,3,0,1,0,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,82,2,2,1,8,82,0,1,2,2,2,0,2,3,0,0,1,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
18,76,2,2,0,9,66,0,1,1,0,0,1,2,3,0,1,2,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
27,87,0,1,0,6,56,2,1,0,1,0,1,1,2,0,1,1,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
16,62,1,2,1,8,90,1,1,2,0,2,1,1,2,0,2,0,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,65,0,2,0,6,88,2,1,0,2,0,1,0,4,1,1,2,1,64,0,
20,80,2,0,1,7,58,1,0,0,2,2,1,1,2,0,0,2,0,65,3,
17,73,2,0,1,6,62,1,1,2,1,2,0,0,3,0,0,0,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
12,72,2,2,0,6,88,0,1,2,0,2,1,2,3,0,1,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
22,63,2,2,1,7,99,1,1,3,2,2,0,1,4,0,1,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,96,1,2,1,5,92,2,1,0,2,2,1,1,3,0,0,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,88,1,0,0,8,84,0,1,2,2,2,0,2,3,1,2,2,0,71,1,
17,65,2,2,1,5,96,1,1,2,2,0,1,2,3,0,0,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
27,63,0,2,0,5,64,2,0,1,0,0,1,2,4,0,2,2,1,67,0,
15,99,1,0,1,7,50,0,0,4,1,2,1,2,2,0,1,1,1,68,2,
30,87,0,0,1,6,66,1,1,1,2,2,1,1,4,0,1,2,1,73,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
10,77,2,0,0,8,99,2,1,0,2,0,1,1,4,1,1,2,1,64,0,
23,88,0,0,0,7,94,1,0,3,1,2,0,2,1,0,1,2,1,71,0,
23,90,2,0,0,5,53,2,1,2,2,0,0,2,2,0,1,2,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
15,91,1,0,0,8,75,2,1,4,2,2,1,1,1,0,1,2,0,68,1,
